Numero_expedient,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Codi_carrer,Nom_carrer,Num_postal_caption,Descripcio_dia_setmana,Dia_setmana,Descripcio_tipus_dia,NK_Any,Mes_any,Nom_mes,Dia_mes,Hora_dia,Descripcio_torn,Descripcio_tipus_accident,Coordenada_UTM_X,Coordenada_UTM_Y,Longitud,Latitud
2019S007249    ,10,Sant Martí,67,la Vila Olímpica del Poblenou,701266,Marina                                            ,20,Divendres,Dv,Laboral,2019,9,Setembre,20,0,Nit,Col.lisió fronto-lateral,432823.93 ,4582436.08,2.195296455323602,41.388826088621975
2019S007391    ,10,Sant Martí,67,la Vila Olímpica del Poblenou,701266,Voluntaris Olímpics                               ,0,Dimecres,Dc,Laboral,2019,9,Setembre,25,23,Nit,Abast,432888.89 ,4582323.45,2.1960858514749746,41.387817100437374
2019S008489    ,10,Sant Martí,67,la Vila Olímpica del Poblenou,197302,Marina                                            ,25,Diumenge,Dg,Laboral,2019,11,Novembre,3,21,Tarda,Abast,432804.77 ,4582362.27,2.1950755083304188,41.38815970518426
2019S006607    ,1,Ciutat Vella,1,el Raval,140203,Portal de Santa Madrona / Drassanes               ,,Dissabte,Ds,Laboral,2019,8,Agost,24,22,Nit,Caiguda (dues rodes),431141.53 ,4581056.3 ,2.175332633904887,41.37625646684461
2019S002658    ,1,Ciutat Vella,2,el Barri Gòtic,34308,Rambla                                            ,90-92     ,Divendres,Dv,Laboral,2019,4,Abril,5,7,Matí,Atropellament,430930.37 ,4581692.32,2.1727351409353997,41.3819667288787
2019S004331    ,1,Ciutat Vella,2,el Barri Gòtic,106500,Duc / Francesc Pujols                             ,,Dilluns,Dl,Laboral,2019,6,Juny,3,9,Matí,Xoc contra element estàtic,430956.14 ,4581974.6 ,2.1730110942180385,41.384511328777435
2019S007480    ,1,Ciutat Vella,2,el Barri Gòtic,82901,B-10 (Besòs)                                      ,K106      ,Diumenge,Dg,Laboral,2019,9,Setembre,29,4,Nit,Xoc contra element estàtic,431481.39 ,4581150.1 ,2.179385822613727,41.37713034163905
2019S002710    ,1,Ciutat Vella,2,el Barri Gòtic,74404,Catalunya / Rambla                                ,,Dissabte,Ds,Laboral,2019,4,Abril,6,12,Matí,Col.lisió fronto-lateral,430704.97 ,4582088.39,2.1699943712366663,41.38551456185627
2019S004424    ,1,Ciutat Vella,2,el Barri Gòtic,74404,Rambla                                            ,142,Dimecres,Dc,Laboral,2019,6,Juny,5,19,Tarda,Atropellament,430733.97 ,4582078.42,2.170342322954762,41.38542726728871
2019S000830    ,1,Ciutat Vella,2,el Barri Gòtic,34308,Rambla                                            ,132,Dijous,Dj,Laboral,2019,1,Gener,31,16,Tarda,Col.lisió lateral,430780.51 ,4581980.07,2.170910145724257,41.38454548013332
2019S002397    ,1,Ciutat Vella,2,el Barri Gòtic,177101,Laietana                                          ,24,Dimecres,Dc,Laboral,2019,3,Març,27,21,Tarda,Abast multiple,431401.68 ,4581952.22,2.1783417592313272,41.38434793198202
2019S005739    ,1,Ciutat Vella,2,el Barri Gòtic,177101,Laietana / Antoni Maura                           ,,Divendres,Dv,Laboral,2019,7,Juliol,19,14,Tarda,Col.lisió fronto-lateral,431279.45 ,4582061.37,2.1768676389986608,41.38532055637455
2019S006451    ,1,Ciutat Vella,1,el Raval,34308,Rambla                                            ,125,Divendres,Dv,Laboral,2019,8,Agost,16,8,Matí,Atropellament,430713.95 ,4582014.18,2.1701102619000543,41.384846956969376
2019S009174    ,1,Ciutat Vella,1,el Raval,250904,Pelai                                             ,32,Dimecres,Dc,Laboral,2019,11,Novembre,27,13,Matí,Col.lisió lateral,430453.1  ,4582104.21,2.166980448112588,41.38563527879526
2019S001555    ,1,Ciutat Vella,1,el Raval,216906,Montalegre                                        ,5-7       ,Dimecres,Dc,Laboral,2019,2,Febrer,27,0,Nit,Atropellament,430428.14 ,4581912.39,2.1667040106036586,41.38390547346115
2019S002366    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",240707,Palau                                             ,1,Dimarts,Dm,Laboral,2019,3,Març,26,16,Tarda,Altres,431740.81 ,4581786.93,2.182415992873505,41.38288811581998
2019S001136    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",247105,Antonio López / Sota Muralla                      ,,Dimarts,Dm,Laboral,2019,2,Febrer,12,18,Tarda,Col.lisió fronto-lateral,431713.95 ,4581617.07,2.1821139572186894,41.381355967183474
2019S006605    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",271100,Pujades / Lluís Companys                          ,,Dissabte,Ds,Laboral,2019,8,Agost,24,20,Tarda,Col.lisió fronto-lateral,431791.37 ,4582425.96,2.1829485636323844,41.38864791360314
2019S003999    ,1,Ciutat Vella,3,la Barceloneta,207009,Litoral (Besòs)                                   ,K95       ,Dijous,Dj,Laboral,2019,5,Maig,23,17,Tarda,Abast,432285.57 ,4581840.35,2.188924548973796,41.383415354989175
2019S003740    ,1,Ciutat Vella,3,la Barceloneta,701265,Litoral (Besòs)                                   ,S22       ,Dimecres,Dc,Laboral,2019,5,Maig,15,16,Tarda,Abast multiple,432352.3  ,4581878.93,2.189718235546475,41.38376845353869
2019S000793    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",163504,Sota Muralla / Isabel II                          ,,Dimecres,Dc,Laboral,2019,1,Gener,30,16,Tarda,Col.lisió lateral,431713.95 ,4581617.07,2.1821139572186894,41.381355967183474
2019S001859    ,1,Ciutat Vella,2,el Barri Gòtic,177101,Laietana                                          ,49,Dissabte,Ds,Laboral,2019,3,Març,9,12,Matí,Abast,431061.85 ,4582258.82,2.174242870021409,41.3870802649114
2019S002368    ,1,Ciutat Vella,3,la Barceloneta,197903,Marítim de la Barceloneta                         ,36,Dimarts,Dm,Laboral,2019,3,Març,26,15,Tarda,Abast,432803.97 ,4581839.64,2.195123995386601,41.38345249201562
2019S001059    ,1,Ciutat Vella,3,la Barceloneta,701265,Pau Vila                                          ,1-5       ,Dissabte,Ds,Laboral,2019,2,Febrer,9,20,Tarda,Abast,432011.1  ,4581588.36,2.185670578225295,41.38112258942878
2019S000828    ,1,Ciutat Vella,3,la Barceloneta,701265,B-10 (Besòs)                                      ,K90       ,Dijous,Dj,Laboral,2019,1,Gener,31,18,Tarda,Col.lisió lateral,432696.19 ,4582125.65,2.193803270732229,41.38601946092371
2019S005449    ,1,Ciutat Vella,3,la Barceloneta,197302,Marina                                            ,11,Dimecres,Dc,Laboral,2019,7,Juliol,10,0,Nit,Atropellament,433106.12 ,4582065.28,2.198712359049581,41.38550997359518
2019S007882    ,1,Ciutat Vella,3,la Barceloneta,197903,Marítim de la Barceloneta / Gas                   ,,Divendres,Dv,Laboral,2019,10,Octubre,11,7,Matí,Col.lisió fronto-lateral,432726.14 ,4581740.67,2.1942042572919997,41.38255458915025
2019S008587    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",271100,Pujades / Lluís Companys                          ,,Dimecres,Dc,Laboral,2019,11,Novembre,6,14,Tarda,Col.lisió lateral,431791.37 ,4582425.96,2.1829485636323844,41.38864791360314
2019S006776    ,2,Eixample,10,Sant Antoni,323203,Entença / Sepúlveda                               ,,Diumenge,Dg,Laboral,2019,9,Setembre,1,12,Matí,Col.lisió lateral,429364.56 ,4581149.81,2.154074055027645,41.37694443114607
2019S005690    ,2,Eixample,10,Sant Antoni,323203,Sepúlveda                                         ,17,Dijous,Dj,Laboral,2019,7,Juliol,18,1,Nit,Abast,429283.88 ,4581086.35,2.1531167505011837,41.376365777888054
2019S001395    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",266904,Princesa / Comerç                                 ,,Dijous,Dj,Laboral,2019,2,Febrer,21,14,Tarda,Xoc contra element estàtic,431715.86 ,4582210.91,2.182069772190297,41.38670462385643
2019S006797    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",192309,Manresa / Laietana                                ,,Dilluns,Dl,Laboral,2019,9,Setembre,2,13,Matí,Xoc contra element estàtic,431531.42 ,4581803.68,2.179910102408122,41.38302115744256
2019S003756    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",266904,Princesa                                          ,30,Dimecres,Dc,Laboral,2019,5,Maig,15,20,Tarda,Col.lisió frontal,431618.28 ,4582103.38,2.180914946495157,41.38572784059345
2019S007398    ,2,Eixample,9,la Nova Esquerra de l'Eixample,349706,Comte d'Urgell / València                         ,,Dijous,Dj,Laboral,2019,9,Setembre,26,8,Matí,Altres,429355.76 ,4582115.68,2.1538560685495622,41.385642828488656
2019S001899    ,2,Eixample,9,la Nova Esquerra de l'Eixample,349706,Comte d'Urgell                                    ,135-137   ,Dilluns,Dl,Laboral,2019,3,Març,11,15,Tarda,Abast,429277.52 ,4582172.81,2.152913722178557,41.38615048848971
2019S003683    ,2,Eixample,9,la Nova Esquerra de l'Eixample,100800,Diputació                                         ,127,Dilluns,Dl,Laboral,2019,5,Maig,13,18,Tarda,Col.lisió lateral,429587,4581798.75,2.1566583414685625,41.38280868015284
2019S005527    ,2,Eixample,9,la Nova Esquerra de l'Eixample,54509,Aragó / Calàbria                                  ,,Divendres,Dv,Laboral,2019,7,Juliol,12,11,Matí,Col.lisió lateral,429161.14 ,4581740.42,2.1515725561890098,41.382245889387505
2019S003602    ,2,Eixample,9,la Nova Esquerra de l'Eixample,169409,Corts Catalanes / Comte Borrell                   ,,Divendres,Dv,Laboral,2019,5,Maig,10,13,Matí,Caiguda (dues rodes),429641.98 ,4581631.12,2.157335308065035,41.38130372551367
2019S009088    ,2,Eixample,9,la Nova Esquerra de l'Eixample,287201,Roma                                              ,36-40     ,Diumenge,Dg,Laboral,2019,11,Novembre,24,9,Matí,Abast,428750.33 ,4581690.41,2.146665853539652,41.381759143914344
2019S005064    ,2,Eixample,9,la Nova Esquerra de l'Eixample,361406,Aragó / Viladomat                                 ,,Dijous,Dj,Laboral,2019,6,Juny,27,20,Tarda,Col.lisió lateral,429257.37 ,4581833.72,2.152712396844049,41.38309468077856
2019S008007    ,2,Eixample,9,la Nova Esquerra de l'Eixample,285807,Mallorca / Rocafort                               ,,Dimecres,Dc,Laboral,2019,10,Octubre,16,13,Matí,Col.lisió lateral,428879.49 ,4581838.15,2.1481930113853,41.38310121567745
2019S002114    ,2,Eixample,9,la Nova Esquerra de l'Eixample,89004,Consell de Cent                                   ,173-175   ,Dilluns,Dl,Laboral,2019,3,Març,18,14,Tarda,Col.lisió fronto-lateral,429465.17 ,4581866.57,2.155193539534325,41.38340881808185
2019S009533    ,2,Eixample,9,la Nova Esquerra de l'Eixample,184402,Roma / Llança                                     ,,Dimecres,Dc,Laboral,2019,12,Desembre,11,0,Nit,Col.lisió fronto-lateral,428548.42 ,4581601.9 ,2.144261823282924,41.380944043307075
2019S004967    ,2,Eixample,9,la Nova Esquerra de l'Eixample,350308,València / Vilamarí                               ,,Dimarts,Dm,Laboral,2019,6,Juny,25,17,Tarda,Col.lisió lateral,428782.6  ,4581555.77,2.1470675910071484,41.38054936331554
2019S001165    ,2,Eixample,9,la Nova Esquerra de l'Eixample,361406,Aragó / Viladomat                                 ,,Dimecres,Dc,Laboral,2019,2,Febrer,13,15,Tarda,Col.lisió lateral,429257.37 ,4581833.72,2.152712396844049,41.38309468077856
2019S005721    ,2,Eixample,9,la Nova Esquerra de l'Eixample,54509,Calàbria                                          ,104,Dijous,Dj,Laboral,2019,7,Juliol,18,20,Tarda,Atropellament,429416.5  ,4581495.86,2.1546547602841772,41.38006571925929
2019S000454    ,2,Eixample,10,Sant Antoni,285807,Rocafort / Floridablanca                          ,,Divendres,Dv,Laboral,2019,1,Gener,18,12,Matí,Atropellament,429554.33 ,4581147.79,2.156343437907498,41.37694289740749
2019S009769    ,2,Eixample,10,Sant Antoni,127704,Viladomat / Floridablanca                         ,,Diumenge,Dg,Laboral,2019,12,Desembre,22,14,Tarda,Xoc contra element estàtic,429744.27 ,4581335.47,2.158592832897521,41.37864988226223
2019S005577    ,2,Eixample,10,Sant Antoni,198804,Paral·lel                                         ,98,Diumenge,Dg,Laboral,2019,7,Juliol,14,16,Tarda,Abast multiple,430343.21 ,4580945.01,2.1657997132581364,41.375185313605854
2019S003836    ,2,Eixample,10,Sant Antoni,349706,Comte d'Urgell / Corts Catalanes                  ,,Dissabte,Ds,Laboral,2019,5,Maig,18,9,Matí,Atropellament,429737.74 ,4581724.85,2.158469538024597,41.38215629222793
2019S008051    ,2,Eixample,10,Sant Antoni,363809,Villarroel                                        ,8,Dijous,Dj,Laboral,2019,10,Octubre,17,17,Tarda,Atropellament,430079.62 ,4581583.66,2.162574166824483,41.3809144801327
2019S007868    ,2,Eixample,10,Sant Antoni,198804,Paral·lel                                         ,130,Dijous,Dj,Laboral,2019,10,Octubre,10,20,Tarda,Col.lisió lateral,429971.35 ,4580950.64,2.161352710792479,41.37520370030111
2019S006862    ,2,Eixample,9,la Nova Esquerra de l'Eixample,285807,Josep Tarradellas                                 ,72,Dimecres,Dc,Laboral,2019,9,Setembre,4,15,Tarda,Atropellament,428446.66 ,4582227.21,2.1429710220810767,41.386566863901706
2019S002256    ,2,Eixample,10,Sant Antoni,349706,Comte d'Urgell / Floridablanca                    ,,Divendres,Dv,Laboral,2019,3,Març,22,23,Nit,Xoc contra element estàtic,429935.26 ,4581522.19,2.160855012575263,41.38034826899926
2019S000530    ,2,Eixample,10,Sant Antoni,323203,Sepúlveda                                         ,162,Diumenge,Dg,Laboral,2019,1,Gener,20,21,Tarda,Col.lisió lateral,429993.28 ,4581751.09,2.16152233308393,41.382414933413244
2019S003410    ,2,Eixample,10,Sant Antoni,54509,Calàbria / Manso                                  ,,Divendres,Dv,Laboral,2019,5,Maig,3,21,Tarda,Col.lisió lateral,429835.15 ,4581050.81,2.159712548290188,41.376094009255446
2019S003377    ,2,Eixample,10,Sant Antoni,169409,Corts Catalanes / Muntaner                        ,,Dijous,Dj,Laboral,2019,5,Maig,2,17,Tarda,Col.lisió lateral,430025.03 ,4582004.98,2.161872647896521,41.384704380106825
2019S009323    ,2,Eixample,10,Sant Antoni,323203,Sepúlveda / Casanova                              ,,Dimarts,Dm,Laboral,2019,12,Desembre,3,7,Matí,Col.lisió fronto-lateral,430033.53 ,4581806.07,2.161997300159629,41.38291362170429
2019S005784    ,2,Eixample,9,la Nova Esquerra de l'Eixample,90502,Còrsega / Rocafort                                ,,Diumenge,Dg,Laboral,2019,7,Juliol,21,10,Matí,Col.lisió fronto-lateral,428598.25 ,4582125.57,2.144795895835361,41.38566492840049
2019S003320    ,2,Eixample,9,la Nova Esquerra de l'Eixample,289105,Rosselló / Comte Borrell                          ,,Dimarts,Dm,Laboral,2019,4,Abril,30,21,Tarda,Atropellament,428979.62 ,4582309.39,2.1493350934646025,41.38735431952767
2019S005684    ,2,Eixample,10,Sant Antoni,54509,Manso / Calàbria                                  ,,Dimecres,Dc,Laboral,2019,7,Juliol,17,18,Tarda,Atropellament,429835.15 ,4581050.81,2.159712548290188,41.376094009255446
2019S009372    ,2,Eixample,10,Sant Antoni,54509,Calàbria / Sepúlveda                              ,,Dimecres,Dc,Laboral,2019,12,Desembre,4,17,Tarda,Atropellament,429555.55 ,4581336.38,2.156336074745074,41.378641554564176
2019S002655    ,2,Eixample,10,Sant Antoni,363809,Sepúlveda / Villarroel                            ,,Divendres,Dv,Laboral,2019,4,Abril,5,1,Nit,Col.lisió lateral,429938.15 ,4581711.74,2.160867624175691,41.382055718510216
2019S007627    ,2,Eixample,7,la Dreta de l'Eixample,144601,Roger de Flor / Diagonal                          ,,Dijous,Dj,Laboral,2019,10,Octubre,3,23,Nit,Col.lisió fronto-lateral,430850.64 ,4583648.78,2.171558012951345,41.399580905238615
2019S004423    ,2,Eixample,7,la Dreta de l'Eixample,144601,Diagonal                                          ,325,Dimecres,Dc,Laboral,2019,6,Juny,5,19,Tarda,Atropellament,430765.91 ,4583594.71,2.170550702932855,41.39908661767891
2019S002797    ,2,Eixample,7,la Dreta de l'Eixample,222002,Sant Joan / Diagonal                              ,97,Dimarts,Dm,Laboral,2019,4,Abril,9,14,Tarda,Col.lisió lateral,430713.27 ,4583558.16,2.1699252406458815,41.39875288644642
2019S003223    ,2,Eixample,7,la Dreta de l'Eixample,31300,Mallorca / Bailèn                                 ,,Dissabte,Ds,Laboral,2019,4,Abril,27,16,Tarda,Col.lisió fronto-lateral,430598.6  ,4583522.16,2.1685577601722987,41.39841874614872
2019S000945    ,2,Eixample,7,la Dreta de l'Eixample,31300,Bailèn / Mallorca                                 ,,Dimarts,Dm,Laboral,2019,2,Febrer,5,13,Matí,Col.lisió fronto-lateral,430598.6  ,4583522.16,2.1685577601722987,41.39841874614872
2019S008777    ,2,Eixample,7,la Dreta de l'Eixample,268003,Provença                                          ,392-396   ,Dimarts,Dm,Laboral,2019,11,Novembre,12,17,Tarda,Atropellament,430749.55 ,4583844.66,2.1703263802326895,41.401336399744594
2019S005325    ,2,Eixample,7,la Dreta de l'Eixample,286504,Roger de Flor / Diagonal                          ,,Divendres,Dv,Laboral,2019,7,Juliol,5,13,Matí,Col.lisió lateral,430850.64 ,4583648.78,2.171558012951345,41.399580905238615
2019S005805    ,2,Eixample,7,la Dreta de l'Eixample,191204,Girona / Mallorca                                 ,,Dilluns,Dl,Laboral,2019,7,Juliol,22,11,Matí,Altres,430502.32 ,4583430.74,2.16741663219893,41.397587037562914
2019S001260    ,2,Eixample,7,la Dreta de l'Eixample,191204,Girona / Mallorca                                 ,,Diumenge,Dg,Laboral,2019,2,Febrer,17,0,Nit,Col.lisió lateral,430502.32 ,4583430.74,2.16741663219893,41.397587037562914
2019S006123    ,2,Eixample,7,la Dreta de l'Eixample,350308,València / Girona                                 ,,Dijous,Dj,Laboral,2019,8,Agost,1,13,Matí,Col.lisió fronto-lateral,430595.65 ,4583334.94,2.168543966102434,41.39673228051339
2019S004017    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,144601,Diagonal / Casanova                               ,,Divendres,Dv,Laboral,2019,5,Maig,24,15,Tarda,Abast,428860.06 ,4583006.33,2.147823273277391,41.39362075512312
2019S005078    ,2,Eixample,7,la Dreta de l'Eixample,268003,Provença / Sant Joan                              ,,Divendres,Dv,Laboral,2019,6,Juny,28,14,Tarda,Col.lisió frontal,430599.12 ,4583712.76,2.1685420994129134,41.40013544345327
2019S000936    ,2,Eixample,7,la Dreta de l'Eixample,268003,Provença / Sant Joan                              ,,Dimarts,Dm,Laboral,2019,2,Febrer,5,16,Tarda,Caiguda (dues rodes),430599.12 ,4583712.76,2.1685420994129134,41.40013544345327
2019S000310    ,2,Eixample,7,la Dreta de l'Eixample,305100,Sant Joan / Rosselló                              ,,Diumenge,Dg,Laboral,2019,1,Gener,13,23,Nit,Col.lisió fronto-lateral,430505.46 ,4583808.03,2.1674108194696893,41.4009853973892
2019S008053    ,2,Eixample,7,la Dreta de l'Eixample,31300,Bailèn                                            ,98,Dijous,Dj,Laboral,2019,10,Octubre,17,17,Tarda,Abast,430769.12 ,4583363.58,2.170615566131712,41.3970052042838
2019S000816    ,2,Eixample,7,la Dreta de l'Eixample,176801,Mallorca / Roger de Llúria                        ,,Dijous,Dj,Laboral,2019,1,Gener,31,12,Matí,Col.lisió fronto-lateral,430311.63 ,4583242.67,2.1651574331766232,41.395876644838886
2019S006854    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,289105,Rosselló                                          ,116,Dimecres,Dc,Laboral,2019,9,Setembre,4,10,Matí,Atropellament,429136.08 ,4582450.31,2.151189729034484,41.388637340727755
2019S003845    ,2,Eixample,7,la Dreta de l'Eixample,305100,Sant Joan                                         ,131-133   ,Dissabte,Ds,Laboral,2019,5,Maig,18,18,Tarda,Col.lisió lateral,430441.89 ,4583837.08,2.166647065236172,41.40124153285993
2019S003325    ,2,Eixample,7,la Dreta de l'Eixample,90502,Còrsega / Girona                                  ,,Dimarts,Dm,Laboral,2019,4,Abril,30,16,Tarda,Atropellament,430218.9  ,4583715.16,2.163993768780444,41.40012410236117
2019S006838    ,2,Eixample,7,la Dreta de l'Eixample,289105,Girona / Rosselló                                 ,,Dimarts,Dm,Laboral,2019,9,Setembre,3,16,Tarda,Col.lisió fronto-lateral,430314.8  ,4583622.34,2.1651515888763715,41.399296442674206
2019S000885    ,2,Eixample,7,la Dreta de l'Eixample,144601,Roger de Llúria / Rosselló                        ,,Diumenge,Dg,Laboral,2019,2,Febrer,3,10,Matí,Col.lisió fronto-lateral,430134.59 ,4583421.81,2.1630191843272133,41.39747469618512
2019S004112    ,2,Eixample,7,la Dreta de l'Eixample,268003,Provença / Roger de Flor                          ,,Dimarts,Dm,Laboral,2019,5,Maig,28,11,Matí,Col.lisió lateral,430696.57 ,4583807.33,2.1696969201390193,41.40099561275669
2019S002893    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,287201,Villarroel / Roma                                 ,,Dijous,Dj,Laboral,2019,4,Abril,11,16,Tarda,Col.lisió lateral,429513.96 ,4582145.91,2.155744452230538,41.385928993999585
2019S004735    ,2,Eixample,7,la Dreta de l'Eixample,289105,Rosselló / Bailèn                                 ,,Dilluns,Dl,Laboral,2019,6,Juny,17,8,Matí,Caiguda (dues rodes),430410.3  ,4583715.96,2.166283133811008,41.40014792032406
2019S009479    ,2,Eixample,7,la Dreta de l'Eixample,289105,Rosselló / Bailèn                                 ,,Dilluns,Dl,Laboral,2019,12,Desembre,9,13,Matí,Abast,430410.3  ,4583715.96,2.166283133811008,41.40014792032406
2019S004664    ,2,Eixample,7,la Dreta de l'Eixample,18505,Aragó / Sant Joan                                 ,,Divendres,Dv,Laboral,2019,6,Juny,14,13,Matí,Col.lisió lateral,430880.87 ,4583424.29,2.171945276571652,41.39756162129069
2019S009157    ,2,Eixample,7,la Dreta de l'Eixample,18505,Aragó / Roger de Flor                             ,,Dimarts,Dm,Laboral,2019,11,Novembre,26,21,Tarda,Col.lisió lateral,430977.58 ,4583518.03,2.173091341088185,41.39841421773152
2019S004861    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,169409,Corts Catalanes                                   ,533,Dijous,Dj,Laboral,2019,6,Juny,20,21,Tarda,Col.lisió fronto-lateral,429781.91 ,4581802.78,2.1589886933101323,41.38286203642662
2019S007044    ,2,Eixample,9,la Nova Esquerra de l'Eixample,331507,Espanya                                           ,6-8       ,Dimecres,Dc,Laboral,2019,9,Setembre,11,23,Nit,Atropellament,428876.14 ,4580985.75,2.1482531294373826,41.375423731719664
2019S000448    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,289105,Rosselló / Balmes                                 ,,Dijous,Dj,Laboral,2019,1,Gener,17,23,Nit,Col.lisió fronto-lateral,429649.26 ,4582966.26,2.1572670902091406,41.3933293862888
2019S009655    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,89004,Consell de Cent                                   ,221,Diumenge,Dg,Laboral,2019,12,Desembre,15,12,Matí,Col.lisió lateral,429682.81 ,4582080.85,2.1577712928264354,41.3853578252567
2019S006516    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,350308,València / Muntaner                               ,,Dimarts,Dm,Laboral,2019,8,Agost,20,12,Matí,Col.lisió fronto-lateral,429641.8  ,4582396.81,2.157244109959225,41.38819994837763
2019S005713    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,18505,Aragó                                             ,208-210   ,Dijous,Dj,Laboral,2019,7,Juliol,18,15,Tarda,Abast,429800.19 ,4582344.64,2.159144418299351,41.38774393452494
2019S008006    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,18505,Aragó / Comte d'Urgell                            ,,Dimecres,Dc,Laboral,2019,10,Octubre,16,11,Matí,Col.lisió lateral,429447.81 ,4582020.17,2.154968027842726,41.38479070176569
2019S002987    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,18505,Aragó / Comte d'Urgell                            ,,Dimarts,Dm,Laboral,2019,4,Abril,16,18,Tarda,Col.lisió lateral,429447.81 ,4582020.17,2.154968027842726,41.38479070176569
2019S001028    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,23403,Aragó / Aribau                                    ,,Divendres,Dv,Laboral,2019,2,Febrer,8,15,Tarda,Col.lisió lateral,429830.93 ,4582396.05,2.1595060850116843,41.38820964817809
2019S003739    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,144601,Diagonal                                          ,417,Dimecres,Dc,Laboral,2019,5,Maig,15,16,Tarda,Abast,429366.29 ,4583143.35,2.1538619830560295,41.39489951670926
2019S002090    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,18505,Aragó / Aribau                                    ,,Diumenge,Dg,Laboral,2019,3,Març,17,19,Tarda,Col.lisió lateral,429830.93 ,4582396.05,2.1595060850116843,41.38820964817809
2019S008535    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,100800,Muntaner / Diputació                              ,,Dimarts,Dm,Laboral,2019,11,Novembre,5,9,Matí,Caiguda (dues rodes),429922.08 ,4582109.9 ,2.1606293365518843,41.38564037545985
2019S007365    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,350308,València / Casanova                               ,,Dimecres,Dc,Laboral,2019,9,Setembre,25,8,Matí,Col.lisió lateral,429546.37 ,4582303.61,2.1561136773166316,41.387352172048615
2019S008177    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,23403,Aribau / València                                 ,,Dimarts,Dm,Laboral,2019,10,Octubre,22,21,Tarda,Col.lisió lateral,429738.38 ,4582491.09,2.1583882000443637,41.38905754144332
2019S004305    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,169409,Aribau / Corts Catalanes                          ,,Diumenge,Dg,Laboral,2019,6,Juny,2,12,Matí,Caiguda (dues rodes),430121.36 ,4582099.83,2.163013683472538,41.38556703966149
2019S009709    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,169409,Corts Catalanes                                   ,590,Dimarts,Dm,Laboral,2019,12,Desembre,17,12,Matí,Abast,430124.72 ,4582066.01,2.163057771838236,41.385262729420646
2019S008642    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,144601,Diagonal / Aribau                                 ,,Dijous,Dj,Laboral,2019,11,Novembre,7,20,Tarda,Abast,429144.63 ,4583098.78,2.151216010903176,41.394478567787345
2019S001083    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,18505,Aragó / Muntaner                                  ,,Dilluns,Dl,Laboral,2019,2,Febrer,11,10,Matí,Caiguda (dues rodes),429735.29 ,4582301.52,2.158373265485004,41.387349896692484
2019S001083    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,18505,Aragó / Muntaner                                  ,,Dilluns,Dl,Laboral,2019,2,Febrer,11,10,Matí,Abast,429735.29 ,4582301.52,2.158373265485004,41.387349896692484
2019S002525    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,350308,València / Muntaner                               ,,Dilluns,Dl,Laboral,2019,4,Abril,1,13,Matí,Col.lisió lateral,429641.8  ,4582396.81,2.157244109959225,41.38819994837763
2019S003734    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,223606,Muntaner                                          ,202-204   ,Dimecres,Dc,Laboral,2019,5,Maig,15,13,Matí,Abast,429127.9  ,4582939.35,2.151034595356034,41.39304117899527
2019S002289    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,350308,València / Enric Granados                         ,,Dissabte,Ds,Laboral,2019,3,Març,23,20,Tarda,Col.lisió lateral,429832.97 ,4582584.72,2.159508595716759,41.389909095171774
2019S001677    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,350308,València                                          ,240,Divendres,Dv,Laboral,2019,3,Març,1,19,Tarda,Caiguda (dues rodes),429913.82 ,4582650,2.1604679767521247,41.39050410309456
